source,method_key,model_key,model_label,condition,prediction_example_id,participant_id,candidate_label,actual_rating,predicted_rating,absolute_error,squared_error
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P011__heldout__P011__trial_05,P011,C,76.0,72.71075317815988,3.2892468218401234,10.819144654985353
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P011__heldout__P011__trial_05,P011,D,55.0,61.96467867605413,6.9646786760541275,48.50674906068308
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P011__heldout__P011__trial_05,P011,E,100.0,59.05073088579759,40.94926911420241,1676.8426409873714
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P011__heldout__P011__trial_06,P011,A,83.0,75.22907578441934,7.7709242155806635,60.38726316429795
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P011__heldout__P011__trial_06,P011,B,34.0,57.53782070025152,23.537820700251523,554.0290033171891
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P011__heldout__P011__trial_06,P011,C,0.0,37.88879933768732,37.88879933768732,1435.5611152515348
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P011__heldout__P011__trial_06,P011,D,100.0,57.87804527527618,42.12195472472382,1774.2590698316835
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P011__heldout__P011__trial_06,P011,E,64.0,73.05410907015853,9.054109070158532,81.976891054327
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_01,P012,A,72.0,18.105809494076134,53.894190505923866,2904.5837702888143
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_01,P012,B,63.0,0.394374917298389,62.605625082701614,3919.4642919957973
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_01,P012,C,0.0,13.482413211555231,13.482413211555231,181.77546600711904
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_01,P012,D,100.0,9.293090532080909,90.70690946791909,8227.74342522127
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_01,P012,E,12.0,25.09370543025432,13.093705430254321,171.4451218942715
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_02,P012,A,0.0,32.152646153398635,32.152646153398635,1033.79265466566
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_02,P012,B,1.0,36.39290885977586,35.39290885977586,1252.6579975564005
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_02,P012,C,2.0,19.14146296084601,17.14146296084601,293.82975243805566
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_02,P012,D,6.0,24.839448226554584,18.839448226554584,354.92480948103065
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_02,P012,E,0.0,28.608748151351254,28.608748151351254,818.4604707874438
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_03,P012,A,0.0,31.301797416977525,31.301797416977525,979.8025215335009
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_03,P012,B,4.0,37.01480611101484,33.01480611101484,1089.977422547903
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_03,P012,C,3.0,23.112029848659564,20.112029848659564,404.49374463337324
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_03,P012,D,0.0,25.385951703147665,25.385951703147665,644.4465438745458
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_03,P012,E,0.0,13.53601675435956,13.53601675435956,183.2237495743027
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_04,P012,A,5.0,26.1040934878106,21.1040934878106,445.38276194224983
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_04,P012,B,8.0,20.29543616287157,12.295436162871571,151.17775043524998
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_04,P012,C,9.0,37.55266925865614,28.552669258656138,815.2549217942072
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_04,P012,D,8.0,33.27000736156212,25.270007361562122,638.5732720534038
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_04,P012,E,9.0,29.734319881411835,20.734319881411835,429.9120209447101
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_05,P012,A,0.0,11.59361239865939,11.59361239865939,134.41184845034874
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_05,P012,B,0.0,24.446844801628608,24.446844801628608,597.6482207549157
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_05,P012,C,0.0,21.012625868133224,21.012625868133224,441.5304458741415
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_05,P012,D,0.0,17.14676699745832,17.14676699745832,294.0116184651259
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_05,P012,E,0.0,28.808709649566445,28.808709649566445,829.9417516730228
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_06,P012,A,0.0,6.625037398019574,6.625037398019574,43.89112052515796
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_06,P012,B,0.0,20.439613605976565,20.439613605976565,417.7778043616223
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_06,P012,C,74.0,7.392777785508594,66.6072222144914,4436.522051130637
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_06,P012,D,82.0,13.248048028493896,68.7519519715061,4726.830899892282
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P012__heldout__P012__trial_06,P012,E,2.0,-2.9592069719140404,4.959206971914041,24.59373379028083
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_01,P013,A,91.0,62.72791779206136,28.272082207938638,799.3106323724405
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_01,P013,B,25.0,41.756803386288766,16.756803386288766,280.7904597267387
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_01,P013,C,100.0,76.47741031168134,23.52258968831866,553.3122256449954
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_01,P013,D,76.0,88.36793099408075,12.367930994080751,152.96571707434327
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_01,P013,E,82.0,74.8656949667705,7.134305033229495,50.89830830716371
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_02,P013,A,75.0,89.59853983243995,14.598539832439954,213.11736523933595
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_02,P013,B,75.0,75.14319703371577,0.1431970337157651,0.020505390464993962
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_02,P013,C,75.0,53.14210800822421,21.857891991775787,477.7674423241361
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_02,P013,D,75.0,92.17538815152928,17.175388151529276,294.99395815569227
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_02,P013,E,75.0,73.42502958394486,1.5749704160551374,2.4805318114488926
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_03,P013,A,76.0,67.04467657209473,8.95532342790527,80.197817698389
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_03,P013,B,76.0,44.894296134945485,31.105703865054515,967.5648129404674
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_03,P013,C,76.0,83.83683487335773,7.836834873357731,61.41598083227588
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_03,P013,D,76.0,65.18408578847188,10.815914211528124,116.98400023113605
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_03,P013,E,76.0,81.41142338225356,5.41142338225356,29.283503022000556
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_04,P013,A,37.0,34.756488396386004,2.243511603613996,5.033344315550644
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_04,P013,B,76.0,81.47283161144526,5.472831611445258,29.9518858472345
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_04,P013,C,76.0,67.918846524602,8.081153475397997,65.30504149293712
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_04,P013,D,76.0,70.2156526563025,5.784347343697505,33.45867419254038
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_04,P013,E,76.0,55.97344077690303,20.026559223096967,401.0630743162102
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_05,P013,A,76.0,77.70678818899756,1.7067881889975638,2.9131259221015835
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_05,P013,B,76.0,94.693145113219,18.693145113219003,349.43367422386353
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_05,P013,C,76.0,92.12123371832492,16.121233718324916,259.8941766008562
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_05,P013,D,76.0,55.82433271730236,20.17566728269764,407.0575503021159
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_05,P013,E,76.0,76.43721207394518,0.4372120739451759,0.19115439760344197
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_06,P013,A,95.0,77.0348653030259,17.965134696974104,322.7460646804228
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_06,P013,B,73.0,65.32361316318887,7.676386836811133,58.926914868367234
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_06,P013,C,37.0,43.76727517811401,6.767275178114012,45.79601333631803
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_06,P013,D,100.0,78.90970858666508,21.090291413334924,444.80039189938884
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P013__heldout__P013__trial_06,P013,E,79.0,90.3600563386207,11.360056338620694,129.05088001663623
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_01,P014,A,23.0,56.007975180374665,33.007975180374665,1089.52642550823
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_01,P014,B,0.0,68.21783777788932,68.21783777788932,4653.673391090422
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_01,P014,C,80.0,43.1523059640572,36.8476940359428,1357.7525557664546
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_01,P014,D,44.0,53.27228316872762,9.272283168727618,85.97523516106948
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_01,P014,E,100.0,60.47748085012224,39.52251914987776,1562.0295199524542
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_02,P014,A,21.0,69.05665244312304,48.05665244312304,2309.4418440391237
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_02,P014,B,7.0,52.12605387725668,45.12605387725668,2036.3607385330727
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_02,P014,C,55.0,56.94587232808929,1.945872328089287,3.7864191172236215
mixed_effects,mixed_effects_primary_acoustic,mixed_effects_primary_acoustic,Mixed-effects primary acoustic,baseline,P014__heldout__P014__trial_02,P014,D,83.0,63.58521486894292,19.41478513105708,376.93388168511507
